,Date,Route,Type,MeterID,Well,SCADA Volumes
997,2/3/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,164.5394
998,2/4/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,160.7375
999,2/5/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,124.9901
1000,2/6/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,142.5032
1001,2/7/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,165.7712
1002,2/8/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,164.0307
1003,2/9/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,91.47819
1004,2/10/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,56.593090000000004
1005,2/11/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,174.9619
1006,2/12/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,121.3584
1007,2/13/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,133.0152
1008,2/14/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,159.8476
1009,2/15/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,138.4967
1010,2/16/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,19.10953
1011,2/17/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,0.0
1012,2/18/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,36.26794
1013,2/19/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,166.4766
1014,2/20/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,206.0119
1015,2/21/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,201.3951
1016,2/22/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,195.2437
1017,2/23/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,187.5856
1018,2/24/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,78.90064
1019,2/25/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,104.9703
1020,2/26/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,114.0017
1021,2/27/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,53.314519999999995
1022,2/28/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,153.0871
1023,1/29/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,211.9266
1024,1/30/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,206.34400000000002
1025,1/31/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,211.1076
1026,2/1/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,210.1249
1027,2/2/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,209.2225
1028,2/3/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,210.1578
1029,2/4/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,202.5614
1030,2/5/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,208.9936
1031,2/6/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,213.4506
1032,2/7/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,209.5314
1033,2/8/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,206.2012
1034,2/9/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,128.85399999999998
1035,2/10/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,89.43829000000001
1036,2/11/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,205.7925
1037,2/12/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,85.54855
1038,2/13/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,128.3085
1039,2/14/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,178.0088
1040,2/15/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0
1041,2/16/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0
1042,2/17/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0
1043,2/18/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,59.606390000000005
1044,2/19/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,201.1149
1045,2/20/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,229.8496
1046,2/21/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,226.4878
1047,2/22/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,234.5608
1048,2/23/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,228.7871
1049,2/24/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,77.10903
1050,2/25/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,43.60707
1051,2/26/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,70.00321
1052,2/27/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,60.068569999999994
1053,2/28/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,41.27394
1054,1/29/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,133.5089
1055,1/30/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,131.74
1056,1/31/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.6293
1057,2/1/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.1253
1058,2/2/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.4113
1059,2/3/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.1467
1060,2/4/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,146.0246
1061,2/5/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,138.8953
1062,2/6/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,141.9143
1063,2/7/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.7429
1064,2/8/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,143.3914
1065,2/9/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,133.1963
1066,2/10/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.5049
1067,2/11/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.9375
1068,2/12/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.6656
1069,2/13/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.8678
1070,2/14/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.1425
1071,2/15/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.9948
1072,2/16/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,65.66578
1073,2/17/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,0.0
1074,2/18/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,27.59546
1075,2/19/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,119.6926
1076,2/20/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,188.9701
1077,2/21/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,166.6392
1078,2/22/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,159.2452
1079,2/23/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,154.3419
1080,2/24/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,143.8455
1081,2/25/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,145.9673
1082,2/26/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,144.4514
1083,2/27/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.9143
1084,2/28/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,126.5597
1085,1/29/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,415.3311
1086,1/30/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,506.7813
1087,1/31/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,526.8315
1088,2/1/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,528.9577
1089,2/2/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,531.8345
1090,2/3/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,532.6923
1091,2/4/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.3184
1092,2/5/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.6036
1093,2/6/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,525.0874
1094,2/7/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.7468
1095,2/8/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,522.5274
1096,2/9/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,516.3612
1097,2/10/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,519.8689
1098,2/11/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,518.4667
1099,2/12/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,510.4891
1100,2/13/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,515.4515
1101,2/14/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,504.80800000000005
1102,2/15/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,366.94300000000004
1103,2/16/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,309.1452
1104,2/17/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,275.2072
1105,2/18/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,448.7072
1106,2/19/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,552.8227
1107,2/20/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,528.8304
1108,2/21/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,512.9689
1109,2/22/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,503.3895
1110,2/23/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,495.6071
1111,2/24/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,476.8617
1112,2/25/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,476.3932
1113,2/26/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,468.7843
1114,2/27/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,429.1563
1115,2/28/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,348.4929
1116,1/29/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,360.8524
1117,1/30/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,342.5847
1118,1/31/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,371.5289
1119,2/1/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,379.0108
1120,2/2/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,383.6152
1121,2/3/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,382.3769
1122,2/4/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,383.846
1123,2/5/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,
1124,2/6/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,
1125,2/7/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,
1126,2/8/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,
1127,2/9/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,
1128,2/10/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,384.7795
1129,2/11/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,385.2459
1130,2/12/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,382.8233
1131,2/13/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,385.0273
1132,2/14/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,379.4256
1133,2/15/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,367.7868
1134,2/16/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,360.334
1135,2/17/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,356.0834
1136,2/18/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,356.3251
1137,2/19/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,352.7361
1138,2/20/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,352.2839
1139,2/21/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,349.4706
1140,2/22/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.9524
1141,2/23/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.5158
1142,2/24/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,341.2821
1143,2/25/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.084
1144,2/26/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.629
1145,2/27/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.7832
1146,2/28/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.4372
1147,1/29/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,240.9999
1148,1/30/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,248.0128
1149,1/31/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,247.4099
1150,2/1/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,244.7325
1151,2/2/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,242.7838
1152,2/3/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,242.9326
1153,2/4/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,235.1066
1154,2/5/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,235.5025
1155,2/6/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,234.0166
1156,2/7/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,233.6442
1157,2/8/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,230.8981
1158,2/9/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,231.7008
1159,2/10/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,229.2525
1160,2/11/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,226.4289
1161,2/12/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.7952
1162,2/13/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,226.6458
1163,2/14/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.0862
1164,2/15/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,120.4124
1165,2/16/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,49.37048
1166,2/17/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,14.275039999999999
1167,2/18/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,170.1234
1168,2/19/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,290.9793
1169,2/20/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,264.0111
1170,2/21/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,253.8051
1171,2/22/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,247.107
1172,2/23/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,241.7929
1173,2/24/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,237.0391
1174,2/25/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.5686
1175,2/26/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,223.0824
1176,2/27/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,188.0916
1177,2/28/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,98.12196
1178,1/29/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1179,1/30/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1180,1/31/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1181,2/1/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1182,2/2/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1183,2/3/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1184,2/4/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1185,2/5/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1186,2/6/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1187,2/7/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1188,2/8/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1189,2/9/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1190,2/10/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1191,2/11/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1192,2/12/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1193,2/13/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1194,2/14/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1195,2/15/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1196,2/16/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1197,2/17/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1198,2/18/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1199,2/19/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1200,2/20/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1201,2/21/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1202,2/22/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1203,2/23/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1204,2/24/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1205,2/25/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1206,2/26/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1207,2/27/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1208,2/28/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,
1209,1/29/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,303.0806
1210,1/30/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.8132
1211,1/31/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,298.5858
1212,2/1/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,299.0369
1213,2/2/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.303
1214,2/3/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.67
1215,2/4/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.8901
1216,2/5/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.7859
1217,2/6/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.6518
1218,2/7/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.4587
1219,2/8/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,269.7361
1220,2/9/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,322.6787
1221,2/10/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,298.4838
1222,2/11/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,295.7905
1223,2/12/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,297.6916
1224,2/13/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,297.4566
1225,2/14/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,293.6438
1226,2/15/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,293.6438
1227,2/16/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,257.5082
1228,2/17/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,150.0563
1229,2/18/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,163.066
1230,2/19/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,333.7093
1231,2/20/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,352.1306
1232,2/21/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,313.1734
1233,2/22/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,310.2001
1234,2/23/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,303.6256
1235,2/24/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,306.3457
1236,2/25/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,307.1007
1237,2/26/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.0718
1238,2/27/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,301.0537
1239,2/28/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,292.5247
1240,1/29/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,699.9652
1241,1/30/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,707.9922
1242,1/31/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,713.8893
1243,2/1/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,714.1312
1244,2/2/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,710.064
1245,2/3/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,702.9131
1246,2/4/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,692.2560000000001
1247,2/5/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.6155
1248,2/6/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.405
1249,2/7/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,698.9108
1250,2/8/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.1683
1251,2/9/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.6277
1252,2/10/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.7332
1253,2/11/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,700.1157
1254,2/12/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.5327
1255,2/13/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,696.3851
1256,2/14/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,689.6877
1257,2/15/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,690.2832
1258,2/16/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,602.4475
1259,2/17/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,198.5678
1260,2/18/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,667.4672
1261,2/19/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,676.8835
1262,2/20/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,773.581
1263,2/21/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,737.7417
1264,2/22/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,726.1856
1265,2/23/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,722.7496
1266,2/24/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,719.3286
1267,2/25/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,710.3348
1268,2/26/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,708.301
1269,2/27/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,712.2966
1270,2/28/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,703.3911
1271,1/29/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,638.8638
1272,1/30/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,712.0938
1273,1/31/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,670.4058
1274,2/1/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,677.1917
1275,2/2/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,672.1312
1276,2/3/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,673.9785
1277,2/4/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,657.5989999999999
1278,2/5/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,539.0065
1279,2/6/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,578.6734
1280,2/7/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,651.9125
1281,2/8/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,656.6492
1282,2/9/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,623.6648
1283,2/10/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,596.7407
1284,2/11/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,642.6024
