Date,Route,Type,MeterID,Well,SCADA Volumes,PRAMS Production,PRAMS Sales
2/22/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,340.8361,3002.32,2869.0
2/22/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.635,3002.32,2869.0
2/22/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1494.0629999999999,3002.32,2869.0
2/23/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,825.8949,2056.63,1926.0
2/23/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,213.0991,2056.63,1926.0
2/23/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,123.4708,2056.63,1926.0
2/23/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1244.817,2056.63,1926.0
2/24/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,743.5803,2747.47,2624.0
2/24/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,154.6965,2747.47,2624.0
2/24/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,122.9468,2747.47,2624.0
2/24/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,2518.093,2747.47,2624.0
2/25/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,736.2394,2577.95,2455.0
2/25/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,305.9566,2577.95,2455.0
2/25/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,135.467,2577.95,2455.0
2/25/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,2706.969,2577.95,2455.0
2/26/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,419.4573,2749.47,2614.0
2/26/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,341.1366,2749.47,2614.0
2/26/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.6487,2749.47,2614.0
2/26/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,8663.021,2749.47,2614.0
2/27/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,653.4188,1812.65,1674.0
2/27/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,499.2291,1812.65,1674.0
2/27/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,166.7979,1812.65,1674.0
2/27/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,9041.896999999999,1812.65,1674.0
2/28/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,632.5994,2776.8,2610.0
2/28/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,490.8687,2776.8,2610.0
2/28/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.0861,2776.8,2610.0
2/28/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1138.522,2776.8,2610.0
2/1/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,201.5495,193.54,0.0
2/2/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,193.2423,201.55,0.0
2/3/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,172.1242,193.24,0.0
2/4/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,194.0758,172.12,0.0
2/5/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,210.3416,194.08,0.0
2/6/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,205.7602,210.34,0.0
2/7/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,200.2883,205.76,0.0
2/8/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.8342,200.29,0.0
2/9/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.5449,190.83,0.0
2/10/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.9093,192.54,0.0
2/11/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,183.033,190.91,0.0
2/12/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.8597,183.03,0.0
2/13/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,197.6082,190.86,0.0
2/14/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.8218,197.61,0.0
2/15/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,140.8552,192.82,0.0
2/16/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,205.8773,140.86,0.0
2/17/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,254.9784,205.88,0.0
2/18/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,109.0096,254.98,0.0
2/19/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,216.4769,109.01,0.0
2/20/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,197.1876,216.48,0.0
2/21/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,193.5254,197.19,0.0
2/22/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,208.9062,193.53,0.0
2/23/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.5503,208.91,0.0
2/24/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,216.7451,192.55,0.0
2/25/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,238.2775,216.75,0.0
2/26/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,171.179,238.28,0.0
2/27/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,178.5877,171.18,0.0
2/28/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.421,178.59,0.0
2/1/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,11.1129,10.06,0.0
2/2/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,11.68251,12.04,0.0
2/3/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.845861,12.67,0.0
2/4/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.2532986,5.87,0.0
2/5/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,25.91379,0.27,0.0
2/6/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,7.3796610000000005,27.86,0.0
2/7/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.059682,7.96,0.0
2/8/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.354646,3.3,0.0
2/9/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,4.138362,3.35,0.0
2/10/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.625725,4.58,0.0
2/11/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,6.014028,6.07,0.0
2/12/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,4.810573000000001,6.51,0.0
2/13/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.783503999999999,5.2,0.0
2/14/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.249347,9.51,0.0
2/15/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,2.626842,2.24,1.73
2/16/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,9.940125,1.75,1.48
2/17/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,2.9019220000000003,4.54,3.54
2/18/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.459232,2.34,2.12
2/19/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.130307,3.7,3.49
2/20/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.316547,5.2,4.85
2/21/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,6.577777,5.42,5.04
2/22/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.593781,11.52,11.01
2/23/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.74589,10.23,9.58
2/24/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.985475,7.05,6.74
2/25/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,7.142697999999999,15.36,14.62
2/26/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.1615426,12.32,11.72
2/27/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.00041509800000000003,0.19,0.17
2/28/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,9.768031,0.0,0.0
2/1/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,82.73962,118.29,0.0
2/2/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,113.8601,82.74,0.0
2/3/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,111.26899999999999,113.86,0.0
2/4/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,109.9317,111.27,0.0
2/5/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,108.4957,109.93,0.0
2/6/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,54.61833000000001,108.5,0.0
2/7/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,100.8255,54.62,0.0
2/8/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,87.33418,100.83,0.0
2/9/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,86.30808,87.33,0.0
2/10/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,31.800690000000003,86.31,0.0
2/11/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,65.84662,31.8,0.0
2/12/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,101.1544,65.85,0.0
2/13/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.81007,101.15,0.0
2/14/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,76.01541,89.81,0.0
2/15/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,16.36409,76.02,0.0
2/16/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,0.01060064,16.36,0.0
2/17/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,16.21445,0.01,0.0
2/18/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,68.27911999999999,16.21,0.0
2/19/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,114.1985,68.28,0.0
2/20/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,100.1289,114.2,0.0
2/21/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.69008000000001,100.13,0.0
2/22/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,54.1846,89.69,0.0
2/23/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,19.26535,54.18,0.0
2/24/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,77.88925,19.27,0.0
2/25/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,106.1319,77.89,0.0
2/26/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,66.8124,106.13,0.0
2/27/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,86.26536999999999,66.81,0.0
2/28/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.65448,86.27,0.0
2/1/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,77.28484,68.36,0.0
2/2/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,81.50715,77.28,0.0
2/3/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,51.584309999999995,81.51,0.0
2/4/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,28.307270000000003,51.58,0.0
2/5/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,28.307129999999997,28.31,0.0
2/6/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,24.61724,28.31,0.0
2/7/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,43.96903,24.62,0.0
2/8/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,18.12314,43.97,0.0
2/9/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,22.845879999999998,18.12,0.0
2/10/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0,22.85,0.0
2/11/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,43.04253,0.0,0.0
2/12/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,17.31748,43.04,0.0
2/13/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,22.41488,17.32,0.0
2/14/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,38.03901,22.41,0.0
2/15/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,29.695759999999996,38.04,0.0
2/16/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,26.4335,29.7,0.0
2/17/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,2.812918,26.43,0.0
2/18/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,29.98217,2.81,0.0
2/19/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,16.12838,29.98,0.0
2/20/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,3.3369269999999998,16.13,0.0
2/21/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,6.553974,3.34,0.0
2/22/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0,6.55,0.0
2/23/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,8.790524000000001,0.0,0.0
2/24/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,10.015789999999999,8.79,0.0
2/25/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0,10.02,0.0
2/26/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0,0.0,0.0
2/27/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,6.751281,0.0,0.0
2/28/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0,6.75,0.0
2/1/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,292.3572,306.45,0.0
2/2/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,258.0355,292.36,0.0
2/3/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,225.4263,258.04,0.0
2/4/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,238.2612,225.43,0.0
2/5/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,225.1641,238.26,0.0
2/6/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,249.8566,225.16,0.0
2/7/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,247.5253,249.86,0.0
2/8/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,282.1327,247.53,0.0
2/9/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,239.0019,282.13,0.0
2/10/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,269.0866,239.0,0.0
2/11/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,264.9502,269.09,0.0
2/12/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,237.4339,264.95,0.0
2/13/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,250.7648,237.43,0.0
2/14/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,244.6547,250.76,0.0
2/15/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,234.3903,244.65,0.0
2/16/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,255.1622,234.39,0.0
2/17/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,268.2368,255.16,0.0
2/18/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,253.8698,268.24,0.0
2/19/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,246.6992,253.87,0.0
2/20/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,277.1903,246.7,0.0
2/21/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,240.1301,277.19,0.0
2/22/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,266.4736,240.13,0.0
2/23/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,239.5734,266.47,0.0
2/24/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,255.3066,239.57,0.0
2/25/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,89.91091,255.31,0.0
2/26/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,18.02721,89.91,0.0
2/27/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,332.9136,18.03,0.0
2/28/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,390.3246,332.91,0.0
2/1/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,166.6207,169.21,169.21
2/2/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,173.22400000000002,166.62,166.62
2/3/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,164.5394,173.22,173.22
2/4/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,160.7375,164.54,164.54
2/5/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,124.9901,160.74,160.74
2/6/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,142.5032,124.99,124.99
2/7/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,165.7712,142.5,142.5
2/8/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,164.0307,165.77,165.77
2/9/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,91.47819,164.03,164.03
2/10/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,56.593090000000004,91.48,91.48
2/11/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,174.9619,56.59,56.59
2/12/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,121.3584,174.96,174.96
2/13/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,133.0152,121.36,121.36
2/14/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,159.8476,133.02,133.02
2/15/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,138.4967,159.85,159.85
2/16/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,19.10953,138.5,138.5
2/17/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,0.0,19.11,19.11
2/18/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,36.26794,0.0,0.0
2/19/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,166.4766,36.27,36.27
2/20/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,206.0119,166.48,166.48
2/21/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,201.3951,206.01,206.01
2/22/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,195.2437,201.4,201.4
2/23/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,187.5856,195.24,195.24
2/24/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,78.90064,187.59,187.59
2/25/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,104.9703,78.9,78.9
2/26/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,114.0017,104.97,104.97
2/27/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,53.314519999999995,114.0,114.0
2/28/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,153.0871,53.31,53.31
2/1/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,210.1249,211.11,211.11
2/2/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,209.2225,210.12,210.12
2/3/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,210.1578,209.22,209.22
2/4/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,202.5614,210.16,210.16
2/5/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,208.9936,202.56,202.56
2/6/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,213.4506,208.99,208.99
2/7/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,209.5314,213.45,213.45
2/8/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,206.2012,209.53,209.53
2/9/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,128.85399999999998,206.2,206.2
2/10/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,89.43829000000001,128.85,128.85
2/11/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,205.7925,89.44,89.44
2/12/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,85.54855,205.79,205.79
2/13/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,128.3085,85.55,85.55
2/14/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,178.0088,128.31,128.31
2/15/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0,178.01,178.01
2/16/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0,0.0,0.0
2/17/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,0.0,0.0,0.0
2/18/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,59.606390000000005,0.0,0.0
2/19/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,201.1149,59.61,59.61
2/20/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,229.8496,201.11,201.11
2/21/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,226.4878,229.85,229.85
2/22/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,234.5608,226.49,226.49
2/23/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,228.7871,234.56,234.56
2/24/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,77.10903,228.79,228.79
2/25/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,43.60707,77.11,77.11
2/26/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,70.00321,43.61,43.61
2/27/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,60.068569999999994,70.0,70.0
2/28/2021,FT UNION LOWER,GAS,49037074E,BARRICADE 1496-S26-16V,41.27394,60.07,60.07
2/1/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.1253,137.63,0.0
2/2/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.4113,140.13,0.0
2/3/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.1467,136.41,0.0
2/4/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,146.0246,137.15,0.0
2/5/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,138.8953,146.02,0.0
2/6/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,141.9143,138.9,0.0
2/7/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.7429,141.91,0.0
2/8/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,143.3914,136.74,0.0
2/9/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,133.1963,143.39,0.0
2/10/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.5049,133.2,0.0
2/11/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.9375,140.5,0.0
2/12/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.6656,137.94,0.0
2/13/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.8678,136.67,0.0
2/14/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,140.1425,140.87,0.0
2/15/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,136.9948,140.14,0.0
2/16/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,65.66578,136.99,0.0
2/17/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,0.0,65.67,0.0
2/18/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,27.59546,0.0,0.0
2/19/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,119.6926,27.6,0.0
2/20/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,188.9701,119.69,0.0
2/21/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,166.6392,188.97,0.0
2/22/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,159.2452,166.64,0.0
2/23/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,154.3419,159.25,0.0
2/24/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,143.8455,154.34,0.0
2/25/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,145.9673,143.85,0.0
2/26/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,144.4514,145.97,0.0
2/27/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,137.9143,144.45,0.0
2/28/2021,FT UNION LOWER,GAS,49037110E,BARRICADE UNIT 24-36,126.5597,137.91,0.0
2/1/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,528.9577,526.83,0.0
